%%-*- text -*-
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE data set made publicly available in order to encourage
% repeatable, verifiable, refutable, and/or improvable predictive models
% of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://code.google.com/p/promisedata/ .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

% 1. Title/Topic: PC4/ defect prediction
%
% (c) 2007 : Tim Menzies  : tim@menzies.us 
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
 
% For more deatils on this data set, see 
% http://promisedata.org/repository/data/kc2/kc2.arff

@relation pc4
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
89,22,12,51,38,42,19,136,192,328,1945.28,0.03,30.76,59840.57,0.65,3324.48,21,20,9,40,20,11,0.12,2,9,0.82,0.09,4,55,1,0,63.24,0.09,10,46,128,49.5,TRUE
46,19,5,44,2,27,19,94,160,254,1402.98,0.03,33.07,46402.42,0.47,2577.91,9,8,4,16,8,5,0.11,2,5,1,0.07,0,23,1,0,42.42,0.2,4,20,72,13.73,FALSE
6,1,0,6,0,6,11,9,26,35,143.06,0.12,8.25,1180.25,0.05,65.57,5,0,2,0,0,3,0.5,0,2,0.67,0.23,0,11,1,0,17.34,0.33,0,10,13,0,FALSE
25,20,14,20,5,12,18,38,77,115,564.29,0.04,28.5,16082.33,0.19,893.46,15,8,4,22,11,8,0.32,2,5,0.63,0.13,1,24,6,0,19.8,0.75,7,18,60,48.72,FALSE
14,4,0,14,0,13,12,21,29,50,232.19,0.1,9.69,2250.48,0.08,125.03,5,4,2,8,4,3,0.21,2,3,1,0.15,0,10,1,0,23.96,0.33,2,9,20,0,FALSE
2,1,0,2,0,2,4,2,4,6,15.51,0.5,2,31.02,0.01,1.72,1,0,1,0,0,1,0.5,0,1,1,0.2,0,2,1,0,7.75,1,0,3,5,0,FALSE
26,16,14,26,0,25,20,57,89,146,801.81,0.04,22.8,18281.28,0.27,1015.63,11,10,4,20,10,6,0.23,2,1,0.17,0.1,0,26,1,0,35.17,0.17,5,22,58,35,FALSE
2,0,0,2,0,3,7,3,7,10,33.22,0.29,3.5,116.27,0.01,6.46,3,2,1,6,3,2,1,3,1,0.5,0.5,0,6,1,0,9.49,0.5,2,6,4,0,FALSE
35,13,12,35,0,14,12,55,101,156,733.27,0.04,23.57,17284.19,0.24,960.23,5,4,1,8,4,3,0.09,2,1,0.33,0.05,0,19,1,0,31.11,0.33,2,18,62,25.53,FALSE
2,1,0,2,0,3,14,8,27,35,143.06,0.05,18.67,2670.48,0.05,148.36,3,0,1,0,0,2,1,0,2,1,0.4,0,6,1,0,7.66,0.5,0,6,5,0,FALSE
6,2,0,5,1,6,9,6,13,19,74.23,0.22,4.5,334.04,0.02,18.56,3,2,1,4,2,2,0.33,2,2,1,0.2,0,5,1,0,16.5,0.5,1,5,10,16.67,TRUE
4,1,0,4,0,1,4,1,6,7,16.25,0.5,2,32.5,0.01,1.81,1,0,0,0,0,1,0.25,0,1,1,0.14,0,1,1,0,8.13,1,0,2,7,0,FALSE
10,6,14,8,2,12,14,17,31,48,225.62,0.1,9.92,2237.41,0.08,124.3,1,0,2,0,0,1,0.1,0,1,1,0.03,1,3,1,0,22.75,1,0,4,32,66.67,FALSE
35,27,25,30,5,20,11,112,211,323,1600.21,0.03,30.8,49286.33,0.53,2738.13,5,4,1,8,4,3,0.09,2,3,1,0.03,0,31,1,0,51.95,0.33,2,30,89,50,TRUE
12,1,0,11,1,4,6,12,17,29,96.34,0.11,9,867.02,0.03,48.17,3,0,0,0,0,2,0.17,0,1,0.5,0.14,1,6,1,0,10.7,0.5,0,6,14,8.33,FALSE
44,20,6,40,4,30,21,53,88,141,799.81,0.05,18.55,14836.51,0.27,824.25,15,4,7,12,6,9,0.2,3,7,0.78,0.13,0,30,5,0,43.12,0.56,4,23,72,20,FALSE
5,3,3,5,0,5,8,9,12,21,77.71,0.14,7.2,559.51,0.03,31.08,1,0,2,0,0,1,0.2,0,1,1,0.08,0,3,1,0,10.79,1,0,4,13,37.5,FALSE
5,0,0,5,0,8,6,22,23,45,171.33,0.12,8.25,1413.48,0.06,78.53,1,0,2,0,0,1,0.2,0,1,1,0.11,3,5,1,0,20.77,1,0,6,9,0,FALSE
4,1,0,4,0,6,8,14,15,29,110.41,0.11,9.33,1030.52,0.04,57.25,3,2,0,4,2,2,0.5,2,1,0.5,0.29,0,6,1,0,11.83,0.5,1,6,7,0,FALSE
6,4,0,5,1,6,7,7,11,18,66.61,0.24,4.08,271.98,0.02,15.11,1,0,1,0,0,1,0.17,0,1,1,0.08,1,2,1,0,16.3,1,0,3,12,16.67,TRUE
27,17,11,23,4,14,22,47,83,130,672.09,0.03,36.93,24819.33,0.22,1378.85,7,6,4,12,6,4,0.15,2,3,0.75,0.07,0,20,1,0,18.2,0.25,3,18,57,39.47,TRUE
8,2,0,7,1,5,11,10,15,25,100,0.09,11,1100,0.03,61.11,3,2,0,4,2,2,0.25,2,1,0.5,0.17,2,6,1,0,9.09,0.5,1,6,12,12.5,FALSE
15,8,0,15,0,5,7,41,59,100,358.5,0.03,28.7,10288.84,0.12,571.6,3,2,0,4,2,2,0.13,2,1,0.5,0.08,0,7,1,0,12.49,0.5,1,7,25,0,FALSE
18,2,0,5,13,20,8,50,77,127,610.53,0.1,10,6105.34,0.2,339.19,1,0,0,0,0,1,0.06,0,1,1,0.05,0,1,1,0,61.05,1,0,2,22,72.22,FALSE
13,3,2,12,1,12,15,30,35,65,309.07,0.05,18.75,5795.02,0.1,321.95,7,6,2,12,6,4,0.31,2,2,0.5,0.2,0,16,1,0,16.48,0.25,3,14,20,20,FALSE
19,1,0,19,0,2,5,36,131,167,468.83,0.02,45,21097.27,0.16,1172.07,1,0,0,0,0,1,0.05,0,1,1,0.05,2,1,1,0,10.42,1,0,2,22,0,FALSE
5,0,0,5,0,4,9,8,12,20,74.01,0.11,9,666.08,0.02,37,1,0,1,0,0,1,0.2,0,1,1,0.14,1,2,1,0,8.22,1,0,3,7,0,FALSE
46,17,0,46,0,32,26,101,151,252,1476.21,0.02,41.03,60570.79,0.49,3365.04,35,24,3,48,24,22,0.48,2,20,0.91,0.34,0,63,1,0,35.98,0.05,12,43,65,0,FALSE
38,18,11,32,6,16,16,91,154,245,1225,0.02,45.5,55737.5,0.41,3096.53,17,16,5,32,16,9,0.24,2,6,0.67,0.13,0,35,1,0,26.92,0.11,8,28,69,34.69,FALSE
8,9,3,8,0,7,7,8,15,23,87.57,0.25,4,350.28,0.03,19.46,1,0,4,0,0,1,0.13,0,1,1,0.05,1,5,1,0,21.89,1,0,6,22,27.27,FALSE
8,3,0,7,1,8,9,11,16,27,110.36,0.16,6.19,682.86,0.04,37.94,3,2,1,4,2,2,0.25,2,2,1,0.15,1,5,1,0,17.84,0.5,1,5,13,12.5,TRUE
55,37,70,46,9,23,22,87,133,220,1208.21,0.02,41.61,50271.95,0.4,2792.89,15,12,3,26,13,8,0.15,2,6,0.75,0.05,0,35,1,0,29.04,0.13,7,29,163,63.2,FALSE
10,5,3,10,0,7,6,10,16,26,96.21,0.23,4.29,412.33,0.03,22.91,1,0,2,0,0,1,0.1,0,1,1,0.05,0,3,1,0,22.45,1,0,4,20,23.08,FALSE
8,4,0,8,0,6,6,22,35,57,204.34,0.09,11,2247.77,0.07,124.88,1,0,0,0,0,1,0.13,0,1,1,0.07,1,1,1,0,18.58,1,0,2,14,0,FALSE
4,1,0,4,0,3,6,4,9,13,41.21,0.25,4,164.84,0.01,9.16,1,0,1,0,0,1,0.25,0,1,1,0.14,1,2,1,0,10.3,1,0,3,7,0,FALSE
41,34,52,32,9,27,20,68,116,184,1022.04,0.04,25.19,25740.38,0.34,1430.02,15,6,5,20,10,8,0.2,3,4,0.5,0.06,0,27,1,0,40.58,0.13,7,21,138,65.59,FALSE
6,2,0,6,0,6,11,9,26,35,143.06,0.12,8.25,1180.25,0.05,65.57,5,4,2,8,4,3,0.5,2,2,0.67,0.21,0,11,1,0,17.34,0.33,2,10,14,0,FALSE
27,9,5,26,1,16,18,39,62,101,513.83,0.05,21.94,11272.23,0.17,626.23,7,6,3,12,6,4,0.15,2,4,1,0.09,0,16,1,0,23.42,0.25,3,14,43,18.75,TRUE
10,1,0,10,0,6,8,8,13,21,79.95,0.19,5.33,426.42,0.03,23.69,1,0,1,0,0,1,0.1,0,1,1,0.08,3,2,1,0,14.99,1,0,3,12,0,FALSE
4,1,0,4,0,3,8,6,14,20,69.19,0.13,8,553.51,0.02,30.75,3,2,1,4,2,2,0.5,2,2,1,0.29,1,5,1,0,8.65,0.5,1,5,7,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,7,1,0,6,0.86,0.07,1,30,1,0,0,0.14,0,25,100,0,FALSE
41,19,17,32,9,18,14,73,112,185,925,0.04,28.39,26259.72,0.31,1458.87,11,10,1,20,10,6,0.15,2,1,0.17,0.08,0,27,1,0,32.58,0.17,5,23,79,44.83,FALSE
0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
21,9,4,20,1,15,16,37,66,103,510.28,0.05,19.73,10069.57,0.17,559.42,9,6,2,14,7,5,0.24,2,4,0.8,0.14,0,20,3,0,25.86,0.6,4,17,36,20,FALSE
14,10,6,14,0,11,7,17,33,50,208.5,0.18,5.41,1127.78,0.07,62.65,1,0,5,0,0,1,0.07,0,1,1,0.03,0,6,1,0,38.55,1,0,7,32,30,FALSE
22,7,6,19,3,20,15,31,41,72,369.31,0.09,11.63,4293.21,0.12,238.51,7,6,6,12,6,4,0.18,2,4,1,0.11,1,21,1,0,31.77,0.25,3,19,37,32.14,FALSE
28,16,11,22,6,14,21,51,81,132,677.07,0.03,38.25,25897.75,0.23,1438.76,13,8,1,20,10,7,0.25,2,3,0.43,0.12,0,22,6,0,17.7,0.86,6,17,57,43.59,FALSE
68,12,10,53,15,27,21,168,187,355,1982.66,0.02,65.33,129533.9,0.66,7196.33,21,20,2,40,20,11,0.16,2,2,0.18,0.11,5,59,1,0,30.35,0.09,10,50,97,32.04,TRUE
6,4,1,5,1,3,8,5,11,16,55.35,0.15,6.67,369.01,0.02,20.5,3,2,0,4,2,2,0.33,2,1,0.5,0.15,0,5,1,0,8.3,0.5,1,5,13,28.57,FALSE
6,0,0,6,0,5,8,10,10,20,74.01,0.13,8,592.07,0.02,32.89,3,2,0,4,2,2,0.33,2,1,0.5,0.25,2,6,1,0,9.25,0.5,1,6,8,0,FALSE
5,2,0,5,0,3,9,8,16,24,86.04,0.08,12,1032.47,0.03,57.36,7,0,0,0,0,4,0.8,0,1,0.25,0.44,2,13,4,1,7.17,1,0,11,9,0,FALSE
6,1,0,6,0,4,10,8,14,22,83.76,0.1,10,837.62,0.03,46.53,5,0,1,0,0,3,0.5,0,2,0.67,0.33,2,10,3,1,8.38,1,0,9,9,0,FALSE
40,17,13,34,6,29,20,92,141,233,1308.23,0.03,31.72,41502.39,0.44,2305.69,5,4,4,8,4,3,0.08,2,3,1,0.04,1,15,1,0,41.24,0.33,2,14,72,35.85,FALSE
11,2,0,11,0,4,11,12,31,43,168,0.06,16.5,2771.94,0.06,154,7,6,1,12,6,4,0.36,2,2,0.5,0.27,1,13,1,0,10.18,0.25,3,11,15,0,FALSE
8,0,0,8,0,5,7,10,21,31,111.13,0.14,7,777.94,0.04,43.22,1,0,0,0,0,1,0.13,0,1,1,0.11,3,1,1,0,15.88,1,0,2,9,0,FALSE
10,1,0,10,0,10,15,27,35,62,287.92,0.05,20.25,5830.36,0.1,323.91,13,0,1,0,0,7,0.7,0,3,0.43,0.58,1,22,1,0,14.22,0.14,0,17,12,0,FALSE
24,11,10,21,3,12,12,39,62,101,463.08,0.05,19.5,9030.08,0.15,501.67,3,2,3,4,2,2,0.08,2,2,1,0.04,1,8,1,0,23.75,0.5,1,8,47,38.24,TRUE
7,0,1,6,1,6,8,13,19,32,121.84,0.12,8.67,1055.91,0.04,58.66,5,0,1,0,0,3,0.43,0,2,0.67,0.3,0,10,1,0,14.06,0.33,0,9,10,25,FALSE
18,3,0,18,0,14,13,44,76,120,570.59,0.05,20.43,11656.27,0.19,647.57,5,4,2,8,4,3,0.17,2,3,1,0.13,0,13,1,0,27.93,0.33,2,12,23,0,FALSE
15,5,4,15,0,28,12,36,52,88,468.33,0.13,7.71,3612.83,0.16,200.71,3,0,3,0,0,2,0.13,0,1,0.5,0.08,0,8,1,0,60.71,0.5,0,8,26,21.05,FALSE
18,1,0,18,0,11,13,34,42,76,348.46,0.05,20.09,7000.82,0.12,388.93,9,0,1,0,0,5,0.28,0,2,0.4,0.25,4,22,1,0,17.34,0.2,0,19,20,0,FALSE
100,28,35,95,5,32,21,115,219,334,1913.13,0.03,37.73,72190.59,0.64,4010.59,31,24,6,54,27,16,0.16,2,9,0.56,0.1,2,59,8,0,50.7,0.5,15,45,166,29.63,FALSE
10,4,0,10,0,13,11,21,37,58,265.93,0.11,8.88,2362.67,0.09,131.26,1,0,2,0,0,1,0.1,0,1,1,0.06,0,3,1,0,29.93,1,0,4,16,0,FALSE
8,1,0,8,0,7,13,18,29,47,203.13,0.06,16.71,3395.18,0.07,188.62,1,0,1,0,0,1,0.13,0,1,1,0.09,1,2,1,0,12.15,1,0,3,11,0,FALSE
14,2,0,14,0,15,15,38,54,92,451.43,0.05,19,8577.24,0.15,476.51,7,0,0,0,0,4,0.29,0,1,0.25,0.24,3,16,1,0,23.76,0.25,0,14,17,0,FALSE
7,11,6,7,0,7,7,10,22,32,121.84,0.2,5,609.18,0.04,33.84,1,0,4,0,0,1,0.14,0,1,1,0.04,0,5,1,0,24.37,1,0,6,26,46.15,FALSE
39,9,10,33,6,19,21,71,140,211,1122.93,0.03,39.24,44060.1,0.37,2447.78,11,10,1,20,10,6,0.15,2,3,0.5,0.1,1,22,6,1,28.62,1,5,18,60,32.65,FALSE
15,0,0,15,0,3,8,29,76,105,363.24,0.03,38.67,14045.29,0.12,780.29,1,0,1,0,0,1,0.07,0,1,1,0.06,2,2,1,0,9.39,1,0,3,17,0,FALSE
8,3,0,8,0,6,10,13,35,48,192,0.09,10.83,2080,0.06,115.56,7,6,2,12,6,4,0.5,2,3,0.75,0.24,0,16,1,0,17.72,0.25,3,14,17,0,FALSE
40,16,9,31,9,20,16,40,81,121,625.56,0.06,16,10008.97,0.21,556.05,11,10,10,20,10,6,0.15,2,6,1,0.09,0,29,1,0,39.1,0.17,5,25,67,36.73,TRUE
107,37,7,107,0,221,9,511,853,1364,10701.25,0.1,10.4,111346.25,3.57,6185.9,1,0,10,0,0,1,0.01,0,1,1,0.01,0,107,1,0,1028.47,1,0,108,153,6.14,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,2,1,0.18,2,6,1,0,0,0.5,0,6,11,0,FALSE
63,1,0,62,1,36,24,161,289,450,2658.1,0.02,53.67,142651.41,0.89,7925.08,84,0,0,0,0,47,0.75,0,1,0.02,0.72,1,153,5,0,49.53,0.11,0,108,65,1.59,FALSE
4,5,2,4,0,2,4,2,7,9,23.26,0.5,2,46.53,0.01,2.58,1,0,2,0,0,1,0.25,0,1,1,0.08,0,3,1,0,11.63,1,0,4,13,33.33,FALSE
11,7,3,8,3,5,14,15,25,40,169.92,0.05,21,3568.26,0.06,198.24,5,4,1,8,4,3,0.27,2,2,0.67,0.13,0,10,1,0,8.09,0.33,2,9,23,42.86,TRUE
39,2,0,37,2,27,20,57,76,133,738.76,0.05,21.11,15596.05,0.25,866.45,13,0,8,0,0,8,0.21,0,8,1,0.19,1,33,5,0,34.99,0.63,0,27,42,5.13,FALSE
20,2,0,20,0,12,13,56,82,138,640.85,0.03,30.33,19439.18,0.21,1079.95,21,0,3,0,0,11,0.55,0,3,0.27,0.46,0,42,3,0,21.13,0.27,0,33,24,0,FALSE
3,1,0,3,0,6,10,9,18,27,108,0.13,7.5,810,0.04,45,3,0,0,0,0,2,0.67,0,1,0.5,0.33,0,5,1,0,14.4,0.5,0,5,6,0,FALSE
8,3,0,7,1,7,8,8,12,20,78.14,0.22,4.57,357.2,0.03,19.84,3,2,1,4,2,2,0.25,2,2,1,0.15,0,5,1,0,17.09,0.5,1,5,13,12.5,TRUE
18,1,0,18,0,8,13,32,38,70,307.46,0.04,26,7994.02,0.1,444.11,9,0,1,0,0,5,0.28,0,1,0.2,0.25,1,22,1,0,11.83,0.2,0,19,20,0,FALSE
16,0,0,13,3,12,16,18,37,55,264.4,0.08,12,3172.85,0.09,176.27,12,6,1,14,7,7,0.44,2,2,0.29,0.39,2,19,5,0,22.03,0.71,4,14,18,18.75,FALSE
20,1,0,20,0,10,13,27,40,67,303.08,0.06,17.55,5319.03,0.1,295.5,13,0,2,0,0,7,0.35,0,3,0.43,0.3,0,28,6,0,17.27,0.86,0,23,23,0,FALSE
5,11,15,5,0,6,8,9,15,24,91.38,0.17,6,548.26,0.03,30.46,3,2,0,4,2,2,0.4,2,1,0.5,0.06,1,5,1,0,15.23,0.5,1,5,32,75,FALSE
9,15,2,8,1,7,7,9,16,25,95.18,0.22,4.5,428.33,0.03,23.8,3,2,4,4,2,2,0.22,2,2,1,0.07,0,8,1,0,21.15,0.5,1,8,28,27.27,FALSE
21,11,4,20,1,12,10,46,49,95,423.65,0.05,19.17,8119.88,0.14,451.1,3,2,1,4,2,2,0.1,2,1,0.5,0.05,0,7,1,0,22.1,0.5,1,7,38,20,FALSE
3,2,1,3,0,3,5,3,6,9,27,0.4,2.5,67.5,0.01,3.75,1,0,1,0,0,1,0.33,0,1,1,0.13,0,2,1,0,10.8,1,0,3,8,25,FALSE
9,5,0,9,0,8,7,12,26,38,148.46,0.19,5.25,779.42,0.05,43.3,1,0,2,0,0,1,0.11,0,1,1,0.06,3,3,1,0,28.28,1,0,4,18,0,FALSE
6,2,0,6,0,6,11,9,26,35,143.06,0.12,8.25,1180.25,0.05,65.57,5,4,2,8,4,3,0.5,2,2,0.67,0.21,0,11,1,0,17.34,0.33,2,10,14,0,FALSE
11,2,0,11,0,8,10,10,17,27,112.59,0.16,6.25,703.67,0.04,39.09,3,0,1,0,0,2,0.18,0,1,0.5,0.13,0,7,1,0,18.01,0.5,0,7,15,0,FALSE
6,2,1,6,0,3,6,4,7,11,34.87,0.25,4,139.48,0.01,7.75,1,0,1,0,0,1,0.17,0,1,1,0.01,1,3,1,0,8.72,1,0,4,80,14.29,FALSE
10,1,0,10,0,5,12,18,28,46,188.02,0.05,21.6,4061.3,0.06,225.63,7,0,0,0,0,4,0.4,0,1,0.25,0.33,3,16,1,0,8.7,0.25,0,14,12,0,FALSE
36,8,2,29,7,17,18,43,59,102,523.19,0.04,22.76,11910.2,0.17,661.68,13,6,1,18,9,7,0.19,3,2,0.29,0.15,0,24,5,0,22.98,0.71,6,19,48,23.68,TRUE
38,22,16,38,0,32,18,65,117,182,1027.18,0.05,18.28,18778.17,0.34,1043.23,11,10,9,20,10,6,0.16,2,4,0.67,0.08,1,28,1,0,56.19,0.17,5,24,78,29.63,FALSE
50,13,30,48,2,24,20,75,127,202,1102.81,0.03,31.25,34462.66,0.37,1914.59,11,10,2,20,10,6,0.12,2,4,0.67,0.06,1,23,1,0,35.29,0.17,5,19,95,40,FALSE
11,4,2,11,0,8,11,16,24,40,169.92,0.09,11,1869.09,0.06,103.84,3,2,2,4,2,2,0.18,2,2,1,0.11,0,8,1,0,15.45,0.5,1,8,19,15.38,FALSE
34,4,13,34,0,25,17,101,129,230,1240.23,0.03,34.34,42589.6,0.41,2366.09,27,0,5,0,0,14,0.41,0,14,1,0.22,4,61,14,1,36.12,1,0,49,65,27.66,FALSE
30,15,6,30,0,17,20,44,82,126,656.39,0.04,25.88,16988.95,0.22,943.83,6,0,1,0,0,5,0.17,0,5,1,0.09,1,16,1,0,25.36,0.2,0,13,53,16.67,FALSE
5,0,0,5,0,2,9,6,12,18,62.27,0.07,13.5,840.64,0.02,46.7,5,0,1,0,0,3,0.6,0,2,0.67,0.5,1,11,1,0,4.61,0.33,0,10,6,0,FALSE
85,7,5,81,4,41,36,122,233,355,2224.71,0.02,53.56,119157.6,0.74,6619.87,26,12,11,30,15,16,0.19,2,12,0.75,0.16,1,57,8,0,41.54,0.5,9,43,99,10,FALSE
80,3,2,80,0,47,22,192,246,438,2675.53,0.02,44.94,120228.24,0.89,6679.35,51,0,9,0,0,26,0.33,0,16,0.62,0.3,2,108,22,0,59.54,0.85,0,84,86,2.44,FALSE
36,24,16,30,6,18,14,72,97,169,845,0.04,28,23660,0.28,1314.44,9,8,3,16,8,5,0.14,2,4,0.8,0.06,1,24,1,0,30.18,0.2,4,21,77,42.31,FALSE
9,1,0,9,0,4,9,14,24,38,140.62,0.06,15.75,2214.71,0.05,123.04,9,0,0,0,0,5,0.56,0,1,0.2,0.42,2,17,3,0,8.93,0.6,0,14,12,0,FALSE
8,3,0,8,0,7,10,14,37,51,208.46,0.1,10,2084.61,0.07,115.81,7,6,3,12,6,4,0.5,2,3,0.75,0.24,0,16,1,0,20.85,0.25,3,14,17,0,FALSE
8,0,1,7,1,7,9,14,21,35,140,0.11,9,1260,0.05,70,5,0,1,0,0,3,0.38,0,2,0.67,0.27,0,10,1,0,15.56,0.33,0,9,11,22.22,FALSE
24,13,0,23,1,12,20,35,51,86,430,0.03,29.17,12541.67,0.14,696.76,11,10,2,20,10,6,0.25,2,2,0.33,0.15,2,24,1,0,14.74,0.17,5,20,39,4.17,FALSE
19,8,5,10,9,15,13,23,46,69,331.71,0.1,9.97,3306.02,0.11,183.67,3,2,4,4,2,2,0.11,2,2,1,0.06,1,8,1,0,33.28,0.5,1,8,34,58.33,TRUE
37,28,23,32,5,18,12,62,106,168,824.36,0.05,20.67,17036.72,0.27,946.48,9,8,4,16,8,5,0.14,2,5,1,0.06,2,23,1,0,39.89,0.2,4,20,89,46.67,FALSE
38,9,10,35,3,17,16,63,138,201,1013.92,0.03,29.65,30059.84,0.34,1669.99,11,10,3,20,10,6,0.16,2,6,1,0.1,1,24,1,0,34.2,0.17,5,20,59,27.08,TRUE
8,3,0,8,0,7,10,13,35,48,196.2,0.11,9.29,1821.84,0.07,101.21,7,6,3,12,6,4,0.5,2,3,0.75,0.24,0,16,1,0,21.13,0.25,3,14,17,0,FALSE
26,22,23,18,8,19,14,39,54,93,469.13,0.07,14.37,6740.64,0.16,374.48,13,12,4,24,12,7,0.27,2,5,0.71,0.1,0,30,1,0,32.65,0.14,6,25,72,63.27,FALSE
7,2,0,7,0,7,11,12,30,42,175.14,0.11,9.43,1651.29,0.06,91.74,5,0,2,0,0,3,0.43,0,2,0.67,0.2,0,11,1,0,18.58,0.33,0,10,15,0,FALSE
17,1,0,17,0,16,11,51,58,109,518.28,0.06,17.53,9086.14,0.17,504.79,13,0,1,0,0,7,0.41,0,6,0.86,0.37,3,24,6,0,29.56,0.86,0,19,19,0,FALSE
7,0,0,7,0,6,8,6,15,21,79.95,0.25,4,319.82,0.03,17.77,3,0,1,0,0,2,0.29,0,1,0.5,0.22,0,6,1,0,19.99,0.5,0,6,9,0,FALSE
5,0,0,5,0,5,7,5,8,13,46.6,0.29,3.5,163.12,0.02,9.06,1,0,1,0,0,1,0.2,0,1,1,0.14,0,2,1,0,13.32,1,0,3,7,0,FALSE
8,1,0,8,0,10,12,16,16,32,142.7,0.1,9.6,1369.94,0.05,76.11,3,0,1,0,0,2,0.25,0,2,1,0.2,2,7,1,0,14.86,0.5,0,7,10,0,FALSE
9,2,0,9,0,5,5,22,29,51,169.42,0.09,11,1863.6,0.06,103.53,1,0,0,0,0,1,0.11,0,1,1,0.08,0,1,1,0,15.4,1,0,2,13,0,FALSE
58,23,19,50,8,87,23,232,301,533,3614.46,0.03,30.67,110843.58,1.2,6157.98,23,20,10,42,21,12,0.21,2,6,0.5,0.11,2,67,6,0,117.86,0.5,11,57,105,35.06,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,5,1,0,4,0.8,0.45,1,18,4,0,0,0.8,0,15,11,0,FALSE
5,1,0,5,0,5,3,6,9,15,45,0.56,1.8,81,0.02,4.5,1,0,3,0,0,1,0.2,0,1,1,0.13,0,5,1,0,25,1,0,6,8,0,FALSE
13,3,0,13,0,9,11,23,62,85,367.36,0.07,14.06,5163.5,0.12,286.86,11,0,4,0,0,6,0.46,0,5,0.83,0.27,0,26,1,0,26.14,0.17,0,22,22,0,FALSE
14,7,6,6,8,10,14,19,43,62,284.27,0.08,13.3,3780.76,0.09,210.04,1,0,1,0,0,1,0.07,0,1,1,0.03,0,2,1,0,21.37,1,0,3,29,70,TRUE
9,0,0,9,0,6,8,16,27,43,163.72,0.09,10.67,1746.31,0.05,97.02,5,0,2,0,0,3,0.33,0,3,1,0.27,0,11,1,0,15.35,0.33,0,10,11,0,FALSE
4,3,4,4,0,5,6,5,8,13,44.97,0.33,3,134.92,0.01,7.5,1,0,1,0,0,1,0.25,0,1,1,0.08,0,2,1,0,14.99,1,0,3,13,50,FALSE
5,0,0,5,0,11,6,11,14,25,102.19,0.33,3,306.56,0.03,17.03,1,0,4,0,0,1,0.2,0,1,1,0.14,1,5,1,0,34.06,1,0,6,7,0,FALSE
