%%-*- text -*-
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE data set made publicly available in order to encourage
% repeatable, verifiable, refutable, and/or improvable predictive models
% of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://code.google.com/p/promisedata/ .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

% 1. Title/Topic: PC4/ defect prediction
%
% (c) 2007 : Tim Menzies  : tim@menzies.us 
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
 
% For more deatils on this data set, see 
% http://promisedata.org/repository/data/kc2/kc2.arff

@relation pc4
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute C {FALSE,TRUE}

@data
22,9,0,22,0,31,20,60,84,144,816.83,0.05,19.35,15809.6,0.27,878.31,15,4,4,14,9,8,0.36,3.5,2,0.25,0.25,2,24,7,0.86,42.2,0.88,5,18,32,0,FALSE
106,1,0,103,3,29,13,515,492,1007,5430.06,0.01,115.43,626797.86,1.81,34822.1,95,94,3,188,94,48,0.45,2,2,0.04,0.44,0,238,1,0,47.04,0.02,47,192,108,2.83,FALSE
6,0,0,6,0,4,8,9,10,19,68.11,0.11,9,613.03,0.02,34.06,3,2,0,4,2,2,0.33,2,1,0.5,0.29,0,6,1,0,7.57,0.5,1,6,7,0,FALSE
12,3,1,12,0,9,12,21,28,49,215.22,0.07,14,3013.13,0.07,167.4,3,2,0,4,2,2,0.17,2,1,0.5,0.12,1,5,1,0,15.37,0.5,1,5,17,7.69,FALSE
13,0,0,12,1,7,14,27,33,60,263.54,0.04,27,7115.55,0.09,395.31,5,4,2,8,4,3,0.23,2,3,1,0.21,1,13,1,0,9.76,0.33,2,12,14,7.69,FALSE
10,1,2,10,0,10,16,20,29,49,230.32,0.06,16,3685.14,0.08,204.73,9,6,1,12,6,5,0.5,2,5,1,0.36,1,14,5,1,14.4,1,3,11,14,16.67,FALSE
83,32,23,80,3,58,32,142,183,325,2109.85,0.03,39.17,82648.01,0.7,4591.56,39,30,8,64,32,20,0.24,2.13,7,0.35,0.14,3,74,15,0.74,53.86,0.75,17,56,146,24.53,FALSE
42,27,12,38,4,24,24,58,78,136,759.55,0.03,29,22027.09,0.25,1223.73,19,12,1,26,13,11,0.26,2.17,2,0.18,0.13,0,34,1,0,26.19,0.09,7,25,82,29.63,FALSE
17,0,3,17,0,16,15,23,38,61,302.21,0.09,10.78,3258.16,0.1,181.01,9,4,1,12,6,5,0.29,3,3,0.6,0.24,2,14,5,1,28.03,1,4,11,21,15,FALSE
7,1,2,7,0,7,7,10,10,20,76.15,0.2,5,380.74,0.03,21.15,3,2,2,4,2,2,0.29,2,2,1,0.18,0,8,1,0,15.23,0.5,1,8,11,22.22,FALSE
61,26,0,61,0,51,16,158,201,359,2177.73,0.04,24.78,53973.44,0.73,2998.52,21,20,3,40,20,11,0.18,2,11,1,0.13,0,57,8,0.7,87.87,0.73,10,48,88,0,FALSE
23,1,0,23,0,13,15,44,52,96,461.51,0.04,25.38,11715.15,0.15,650.84,11,8,1,18,9,6,0.26,2.25,2,0.33,0.24,0,25,5,0.8,18.18,0.83,5,21,25,0,FALSE
36,3,0,36,0,36,15,70,81,151,856.54,0.07,14.58,12491.15,0.29,693.95,19,14,8,30,15,10,0.28,2.14,6,0.6,0.25,0,53,1,0,58.73,0.1,8,45,40,0,FALSE
19,28,14,15,4,20,14,35,42,77,391.73,0.08,12.25,4798.75,0.13,266.6,5,2,3,6,3,3,0.16,3,2,0.67,0.04,0,10,3,1,31.98,1,2,9,77,54.55,TRUE
37,4,0,37,0,28,20,39,58,97,541.74,0.07,13.93,7545.68,0.18,419.2,11,10,1,20,10,6,0.16,2,2,0.33,0.14,2,21,1,0,38.89,0.17,5,17,42,0,FALSE
32,6,12,31,1,27,17,43,59,102,556.86,0.07,13.54,7538.26,0.19,418.79,7,6,4,12,6,4,0.13,2,4,1,0.08,1,17,1,0,41.14,0.25,3,15,51,29.55,FALSE
42,12,2,39,3,41,29,167,279,446,2733.66,0.02,59.06,161452.64,0.91,8969.59,27,18,2,40,20,15,0.36,2.22,8,0.53,0.26,3,63,10,0.64,46.29,0.67,11,50,57,11.36,FALSE
21,1,0,21,0,8,11,16,26,42,178.41,0.09,11,1962.54,0.06,109.03,7,6,0,12,6,4,0.19,2,1,0.25,0.17,2,14,1,0,16.21,0.25,3,12,23,0,FALSE
36,14,6,28,8,30,16,45,67,112,618.64,0.08,12,7423.67,0.21,412.43,17,10,7,24,12,9,0.25,2.4,5,0.56,0.16,0,33,5,0.5,51.55,0.56,7,26,57,33.33,FALSE
20,5,20,20,0,15,20,59,75,134,687.32,0.03,39.33,27034.74,0.23,1501.93,11,6,0,12,6,7,0.35,2,1,0.14,0.15,3,24,1,0,17.47,0.14,3,19,46,50,FALSE
12,2,0,12,0,8,10,10,17,27,112.59,0.16,6.25,703.67,0.04,39.09,3,2,1,4,2,2,0.17,2,1,0.5,0.13,0,7,1,0,18.01,0.5,1,7,15,0,FALSE
21,1,0,21,0,12,13,30,40,70,325.07,0.06,16.25,5282.39,0.11,293.47,13,12,2,24,12,7,0.33,2,3,0.43,0.3,0,28,6,0.83,20,0.86,6,23,23,0,FALSE
11,1,0,11,0,5,14,16,31,47,199.65,0.04,22.4,4472.22,0.07,248.46,11,6,0,16,8,6,0.55,2.67,1,0.17,0.46,0,19,5,0.8,8.91,0.83,5,15,13,0,FALSE
8,1,0,8,0,7,13,11,17,28,121.01,0.1,10.21,1236.07,0.04,68.67,5,4,1,8,4,3,0.38,2,2,0.67,0.3,0,10,3,1,11.85,1,2,9,10,0,FALSE
42,14,16,40,2,31,22,109,133,242,1386.16,0.03,38.68,53612.97,0.46,2978.5,11,10,1,20,10,6,0.14,2,3,0.5,0.08,0,28,1,0,35.84,0.17,5,24,73,31.03,FALSE
21,9,7,19,2,16,21,36,53,89,463.64,0.04,23.63,10953.53,0.15,608.53,9,8,1,16,8,5,0.24,2,1,0.2,0.13,0,20,1,0,19.63,0.2,4,17,38,32.14,FALSE
14,1,1,14,0,18,14,26,30,56,280,0.1,10.11,2831.11,0.09,157.28,9,6,3,14,7,5,0.36,2.33,3,0.6,0.29,1,19,3,0.5,27.69,0.6,4,16,17,6.67,FALSE
14,9,1,14,0,19,11,34,35,69,338.58,0.1,9.84,3332.3,0.11,185.13,5,4,3,8,4,3,0.21,2,2,0.67,0.12,0,14,1,0,34.4,0.33,2,13,25,6.67,FALSE
46,42,8,46,0,62,25,111,127,238,1533.42,0.04,22.38,34316.47,0.51,1906.47,27,10,11,34,17,14,0.3,3.4,4,0.29,0.07,0,65,9,0.62,68.52,0.64,12,53,211,14.81,FALSE
13,3,0,13,0,15,21,39,49,88,454.95,0.04,27.3,12420.23,0.15,690.01,7,6,2,12,6,4,0.31,2,3,0.75,0.24,3,14,1,0,16.66,0.25,3,12,17,0,FALSE
12,1,0,12,0,6,7,8,13,21,77.71,0.21,4.67,362.64,0.03,20.15,3,2,0,4,2,2,0.17,2,1,0.5,0.14,2,6,1,0,16.65,0.5,1,6,14,0,FALSE
24,2,1,24,0,20,25,59,88,147,807.3,0.03,36.88,29769.28,0.27,1653.85,20,12,2,28,14,11,0.46,2.33,5,0.45,0.39,3,42,11,1,21.89,1,8,33,28,4,FALSE
15,9,0,15,0,15,11,21,32,53,249.12,0.13,7.7,1918.25,0.08,106.57,5,4,2,8,4,3,0.2,2,3,1,0.12,0,9,1,0,32.35,0.33,2,8,25,0,TRUE
21,2,0,21,0,24,15,81,91,172,909.09,0.04,25.31,23011.32,0.3,1278.41,21,18,3,38,19,11,0.52,2.11,3,0.27,0.46,0,42,3,0.2,35.91,0.27,10,33,24,0,FALSE
35,7,0,34,1,22,15,132,146,278,1448.23,0.02,45,65170.26,0.48,3620.57,11,10,0,20,10,6,0.17,2,1,0.17,0.14,5,23,1,0,32.18,0.17,5,19,43,2.86,FALSE
15,7,5,14,1,22,18,36,50,86,457.69,0.07,14.73,6740.46,0.15,374.47,7,4,3,10,5,4,0.27,2.5,2,0.5,0.06,0,13,3,0.67,31.08,0.75,3,11,69,30,TRUE
11,2,0,10,1,9,15,14,22,36,165.06,0.09,11.67,1925.68,0.06,106.98,3,2,0,4,2,2,0.18,2,1,0.5,0.14,3,6,1,0,14.15,0.5,1,6,14,9.09,FALSE
67,13,33,64,3,53,23,130,154,284,1774.41,0.04,28.21,50051.79,0.59,2780.66,21,16,2,36,18,11,0.16,2.25,4,0.36,0.1,1,39,5,0.4,62.91,0.45,10,30,114,36,FALSE
32,11,6,32,0,29,20,86,96,182,1021.88,0.03,29.66,30303.94,0.34,1683.55,13,6,1,18,9,7,0.22,3,3,0.43,0.14,0,23,6,0.83,34.46,0.86,6,18,50,15.79,FALSE
152,39,62,150,2,73,26,187,243,430,2850.62,0.03,33.3,94929.66,0.95,5273.87,41,40,4,80,40,21,0.14,2,5,0.24,0.08,3,98,4,0.15,85.6,0.19,20,79,254,29.91,TRUE
7,8,8,6,1,9,11,18,22,40,172.88,0.09,11,1901.65,0.06,105.65,5,2,0,8,4,3,0.43,4,1,0.33,0.13,0,7,1,0,15.72,0.33,3,6,24,60,FALSE
62,16,6,59,3,58,24,123,145,268,1703.82,0.04,25.45,43359.38,0.57,2408.85,11,12,13,24,12,6,0.1,2,5,0.83,0.06,0,45,1,0,66.95,0.17,6,41,107,13.24,FALSE
39,5,0,33,6,45,27,88,113,201,1240.15,0.04,26.4,32740.09,0.41,1818.89,31,22,4,52,26,16,0.41,2.36,4,0.25,0.36,0,58,6,0.33,46.98,0.38,15,44,45,15.38,FALSE
11,4,7,11,0,14,17,27,36,63,312.11,0.06,16.39,5116.45,0.1,284.25,3,2,2,4,2,2,0.18,2,1,0.5,0.09,0,9,1,0,19.04,0.5,1,9,23,38.89,FALSE
14,2,0,14,0,10,10,30,33,63,272.28,0.07,15,4084.22,0.09,226.9,3,2,1,4,2,2,0.14,2,2,1,0.12,6,9,1,0,18.15,0.5,1,9,17,0,FALSE
50,3,0,46,4,41,22,135,159,294,1757.32,0.03,36.22,63649.28,0.59,3536.07,37,36,7,72,36,19,0.38,2,12,0.63,0.35,0,88,11,0.56,48.52,0.58,18,71,54,8,FALSE
50,22,19,50,0,66,28,155,196,351,2300.66,0.03,32.88,75642.93,0.77,4202.39,19,14,9,32,16,10,0.2,2.29,7,0.7,0.11,0,42,5,0.44,69.97,0.5,9,34,92,27.54,FALSE
10,3,0,10,0,5,10,12,15,27,105.49,0.08,12,1265.83,0.04,70.32,3,2,0,4,2,2,0.2,2,1,0.5,0.14,2,6,1,0,8.79,0.5,1,6,14,0,FALSE
20,2,0,19,1,27,17,48,60,108,589.62,0.07,15.11,8909.79,0.2,494.99,5,4,2,8,4,3,0.15,2,2,0.67,0.13,1,12,1,0,39.02,0.33,2,11,23,5,FALSE
78,16,3,76,2,43,28,122,159,281,1728.08,0.03,39.72,68640.9,0.58,3813.38,19,12,5,24,12,12,0.15,2,10,0.83,0.12,0,45,1,0,43.51,0.08,6,35,98,6.17,FALSE
63,31,26,60,3,52,27,166,209,375,2363.92,0.02,43.1,101875.76,0.79,5659.76,39,24,1,62,35,20,0.32,2.58,2,0.1,0.17,0,67,13,0.63,54.85,0.65,19,49,121,32.58,FALSE
39,15,10,39,0,43,16,135,161,296,1741.26,0.04,25.12,43734.03,0.58,2429.67,9,8,1,16,8,5,0.13,2,5,1,0.08,1,23,1,0,69.33,0.2,4,20,65,20.41,FALSE
20,11,0,20,0,20,14,38,52,90,457.87,0.08,13.3,6089.69,0.15,338.32,7,6,1,12,6,4,0.2,2,4,1,0.13,1,12,1,0,34.43,0.25,3,10,32,0,FALSE
8,6,5,5,3,8,6,12,16,28,106.61,0.22,4.5,479.73,0.04,26.65,7,6,3,12,6,4,0.5,2,4,1,0.2,0,13,1,0,23.69,0.25,3,11,20,61.54,FALSE
34,5,0,34,0,33,14,53,62,115,638.78,0.09,11.24,7181.41,0.21,398.97,15,14,3,28,14,8,0.24,2,4,0.5,0.2,3,40,1,0,56.82,0.13,7,34,40,0,FALSE
47,18,15,47,0,54,17,101,129,230,1414.44,0.06,15.9,22487.01,0.47,1249.28,19,14,7,32,16,10,0.21,2.29,7,0.7,0.12,3,46,9,0.89,88.97,0.9,9,38,81,24.19,FALSE
0,0,0,0,0,4,6,4,8,12,39.86,0.33,3,119.59,0.01,6.64,3,2,0,4,2,2,1,2,1,0.5,2,0,6,1,0,13.29,0.5,1,6,1,0,FALSE
5,1,0,5,0,4,7,6,12,18,62.27,0.19,5.25,326.92,0.02,18.16,3,2,1,4,2,2,0.4,2,1,0.5,0.29,0,6,1,0,11.86,0.5,1,6,7,0,FALSE
6,0,0,6,0,6,8,13,14,27,102.8,0.12,8.67,890.92,0.03,49.5,3,2,1,4,2,2,0.33,2,2,1,0.29,1,6,1,0,11.86,0.5,1,6,7,0,FALSE
27,12,3,27,0,21,14,67,75,142,728.36,0.04,22.33,16266.67,0.24,903.7,9,8,1,16,8,5,0.19,2,3,0.6,0.12,0,21,1,0,32.61,0.2,4,18,43,10,FALSE
43,1,0,43,0,40,22,75,101,176,1047.94,0.05,20.63,21613.73,0.35,1200.76,19,8,10,16,8,13,0.3,2,9,0.69,0.29,1,51,3,0.17,50.81,0.23,4,40,45,0,FALSE
16,1,0,16,0,10,15,28,32,60,278.63,0.05,21,5851.26,0.09,325.07,7,6,1,12,6,4,0.25,2,1,0.25,0.22,1,15,1,0,13.27,0.25,3,13,18,0,FALSE
93,31,27,93,0,66,28,180,229,409,2680.83,0.03,38.18,102358.84,0.89,5686.6,24,10,12,20,10,17,0.18,2,12,0.71,0.11,1,56,4,0.19,70.21,0.24,5,41,152,22.5,TRUE
18,2,0,18,0,14,12,30,54,84,394.84,0.08,12.86,5076.47,0.13,282.03,3,2,0,4,2,2,0.11,2,1,0.5,0.1,0,5,1,0,30.71,0.5,1,5,21,0,FALSE
5,0,0,5,0,2,10,6,13,19,68.11,0.07,15,1021.71,0.02,56.76,5,4,1,8,4,3,0.6,2,2,0.67,0.5,0,11,1,0,4.54,0.33,2,10,6,0,FALSE
10,1,0,10,0,5,14,15,28,43,182.66,0.05,21,3835.88,0.06,213.1,9,4,0,12,6,5,0.5,3,1,0.2,0.42,0,14,5,1,8.7,1,4,11,12,0,FALSE
22,10,2,22,0,28,13,41,47,88,471.46,0.11,9.52,4487.33,0.16,249.3,3,2,5,4,2,2,0.09,2,2,1,0.06,1,10,1,0,49.53,0.5,1,10,35,8.33,FALSE
21,9,5,21,0,10,15,20,33,53,246.12,0.07,15,3691.87,0.08,205.1,9,6,3,14,7,5,0.24,2.33,4,0.8,0.14,0,18,3,0.5,16.41,0.6,4,15,36,19.23,FALSE
6,0,0,6,0,8,11,14,18,32,135.93,0.1,9.63,1308.36,0.05,72.69,7,6,0,12,6,4,0.67,2,1,0.25,0.57,2,12,4,1,14.12,1,3,10,7,0,FALSE
5,4,0,5,0,7,10,11,10,21,85.84,0.13,7.86,674.43,0.03,37.47,3,2,1,4,2,2,0.4,2,2,1,0.2,0,7,1,0,10.92,0.5,1,7,10,0,FALSE
35,22,5,34,1,34,18,59,89,148,843.67,0.06,15.62,13176.06,0.28,732,13,10,12,22,11,7,0.2,2.2,7,1,0.11,0,37,5,0.67,54.02,0.71,6,32,63,15,FALSE
11,3,0,11,0,11,15,35,42,77,361.93,0.04,23.86,8637.06,0.12,479.84,9,8,5,16,8,5,0.45,2,4,0.8,0.33,0,21,3,0.5,15.17,0.6,4,18,15,0,FALSE
40,17,3,40,0,44,25,110,137,247,1508.81,0.03,31.25,47150.17,0.5,2619.45,17,16,4,32,16,9,0.23,2,5,0.56,0.15,0,40,1,0,48.28,0.11,8,33,61,6.98,FALSE
13,4,7,13,0,19,12,46,52,98,485.51,0.07,14.53,7052.69,0.16,391.82,3,2,1,4,2,2,0.15,2,1,0.5,0.08,1,6,1,0,33.42,0.5,1,6,25,35,FALSE
69,17,15,68,1,106,21,236,300,536,3745.93,0.04,23.38,87570.07,1.25,4865,23,22,2,44,22,12,0.17,2,1,0.08,0.12,0,51,1,0,160.24,0.08,11,41,102,19.05,TRUE
36,60,3,32,4,27,14,45,62,107,573.26,0.09,11.67,6688.01,0.19,371.56,10,6,3,12,6,6,0.17,2,6,1,0.06,3,20,1,0,49.14,0.17,3,16,100,17.95,FALSE
30,4,0,30,0,36,13,104,109,213,1195.93,0.05,18.78,22456.97,0.4,1247.61,25,24,1,48,24,13,0.43,2,13,1,0.37,0,71,1,0,63.69,0.08,12,60,35,0,FALSE
18,1,0,17,1,12,14,28,38,66,310.23,0.06,16.32,5067.07,0.1,281.5,7,6,1,12,6,4,0.22,2,2,0.5,0.2,0,15,3,0.67,18.99,0.75,3,13,20,5.56,FALSE
22,3,2,22,0,19,12,50,61,111,549.92,0.06,15.79,8682.88,0.18,482.38,13,12,9,24,12,7,0.32,2,7,1,0.25,1,32,4,0.5,34.83,0.57,6,27,28,8.33,FALSE
27,1,0,27,0,15,19,31,42,73,371.38,0.05,19.63,7291.52,0.12,405.08,13,10,2,22,11,7,0.26,2.2,3,0.43,0.24,2,24,1,0,18.92,0.14,6,19,29,0,FALSE
12,1,0,12,0,12,14,22,29,51,239.72,0.08,12.83,3076.44,0.08,170.91,7,6,4,12,6,4,0.33,2,3,0.75,0.29,2,20,3,0.67,18.68,0.75,3,18,14,0,FALSE
7,5,0,7,0,3,4,3,7,10,28.07,0.5,2,56.15,0.01,3.12,3,2,0,4,2,2,0.29,2,1,0.5,0.15,0,6,1,0,14.04,0.5,1,6,13,0,FALSE
84,27,20,84,0,140,31,419,457,876,6498.04,0.02,46.39,301439.38,2.17,16746.63,17,14,3,28,14,9,0.11,2,3,0.33,0.07,1,47,1,0,140.08,0.11,7,40,132,19.23,TRUE
34,8,4,25,9,34,23,69,131,200,1166.58,0.04,23.34,27225.87,0.39,1512.55,14,8,2,16,8,9,0.26,2,9,1,0.19,0,24,1,0,49.99,0.11,4,17,47,34.21,FALSE
10,1,0,10,0,9,14,14,20,34,153.8,0.09,10.89,1674.72,0.05,93.04,5,2,2,6,3,3,0.3,3,2,0.67,0.25,2,10,3,1,14.12,1,2,9,12,0,FALSE
29,15,2,29,0,26,14,57,79,136,723.78,0.07,15.35,11107.27,0.24,617.07,17,8,2,24,12,9,0.31,3,5,0.56,0.19,1,24,9,1,47.16,1,8,17,47,6.45,FALSE
22,7,9,17,5,11,10,19,36,55,241.58,0.12,8.64,2086.35,0.08,115.91,5,4,1,8,4,3,0.14,2,2,0.67,0.08,0,12,1,0,27.97,0.33,2,11,39,45.16,FALSE
6,0,1,6,0,3,10,9,12,21,77.71,0.07,15,1165.64,0.03,64.76,3,2,0,4,2,2,0.33,2,1,0.5,0.25,1,6,1,0,5.18,0.5,1,6,8,14.29,FALSE
38,5,0,38,0,45,25,102,126,228,1397.48,0.04,28.33,39595.17,0.47,2199.73,31,24,7,54,27,16,0.42,2.25,9,0.56,0.36,0,59,7,0.4,49.32,0.44,15,45,44,0,FALSE
6,1,0,6,0,7,10,9,16,25,102.19,0.16,6.43,656.91,0.03,36.5,3,2,2,4,2,2,0.33,2,1,0.5,0.25,2,7,1,0,15.9,0.5,1,7,8,0,FALSE
30,11,0,29,1,31,16,53,71,124,688.77,0.07,13.68,9420.58,0.23,523.37,13,8,7,20,10,7,0.23,2.5,5,0.71,0.17,0,27,5,0.67,50.36,0.71,6,22,42,3.33,FALSE
9,0,0,9,0,9,10,16,18,34,144.43,0.11,8.89,1283.82,0.05,71.32,3,2,2,4,2,2,0.22,2,2,1,0.2,2,8,1,0,16.25,0.5,1,8,10,0,FALSE
14,1,0,14,0,22,16,40,42,82,430.33,0.07,14.55,6259.35,0.14,347.74,13,10,2,22,11,7,0.5,2.2,2,0.29,0.44,0,24,1,0,29.59,0.14,6,19,16,0,FALSE
5,7,0,5,0,6,11,8,12,20,81.75,0.14,7.33,599.49,0.03,33.31,3,2,0,4,2,2,0.4,2,1,0.5,0.15,0,5,1,0,11.15,0.5,1,5,13,0,FALSE
83,24,34,83,0,62,19,262,296,558,3537.64,0.02,40.15,142018.98,1.18,7889.94,29,24,3,52,26,15,0.18,2.17,6,0.4,0.12,0,63,5,0.29,88.12,0.33,14,50,126,29.06,FALSE
40,10,18,40,0,47,20,155,175,330,2001.81,0.03,32.98,66017.11,0.67,3667.62,12,8,2,16,8,7,0.18,2,3,0.43,0.1,1,25,1,0,60.7,0.14,4,20,69,31.03,FALSE
37,18,5,37,0,52,24,105,145,250,1561.98,0.04,24.23,37848.02,0.52,2102.67,15,14,8,28,14,8,0.22,2,7,0.88,0.13,1,35,3,0.29,64.45,0.38,7,29,61,11.9,FALSE
8,0,1,8,0,8,11,28,31,59,250.63,0.05,19.25,4824.58,0.08,268.03,9,8,2,16,8,5,0.63,2,5,1,0.5,2,17,1,0,13.02,0.2,4,14,10,11.11,FALSE
91,31,44,80,11,66,29,126,192,318,2089.21,0.04,27.68,57833.24,0.7,3212.96,17,14,4,30,15,9,0.1,2.14,2,0.22,0.05,0,44,3,0.25,75.47,0.33,8,37,167,40.74,TRUE
5,0,0,5,0,9,13,14,22,36,160.54,0.1,10.11,1623.23,0.05,90.18,5,4,2,8,4,3,0.6,2,3,1,0.5,2,10,1,0,15.88,0.33,2,9,6,0,FALSE
6,0,0,6,0,9,9,13,17,30,125.1,0.15,6.5,813.14,0.04,45.17,5,2,3,6,3,3,0.5,3,2,0.67,0.43,0,9,3,1,19.25,1,2,8,7,0,FALSE
4,0,0,4,0,4,7,7,7,14,48.43,0.16,6.13,296.65,0.02,16.48,3,2,0,4,2,2,0.5,2,1,0.5,0.4,1,6,1,0,7.91,0.5,1,6,5,0,FALSE
7,1,0,7,0,8,11,14,18,32,135.93,0.1,9.63,1308.36,0.05,72.69,7,6,0,12,6,4,0.57,2,1,0.25,0.44,2,12,4,1,14.12,1,3,10,9,0,FALSE
67,1,0,67,0,61,37,181,288,469,3102.3,0.02,54.89,170295.87,1.03,9460.88,73,62,6,134,67,37,0.55,2.16,18,0.49,0.54,0,143,18,0.47,56.51,0.49,36,108,69,0,FALSE
10,1,0,10,0,4,13,15,26,41,167.59,0.04,24.38,4084.91,0.06,226.94,7,6,0,12,6,4,0.4,2,1,0.25,0.33,0,15,1,0,6.88,0.25,3,13,12,0,FALSE
23,1,0,23,0,16,18,55,64,119,605.41,0.03,30.94,18729.81,0.2,1040.55,16,10,3,20,10,10,0.43,2,9,0.9,0.4,0,42,1,0,19.57,0.1,5,34,25,0,FALSE
19,4,0,19,0,12,14,40,47,87,408.94,0.04,23.33,9541.89,0.14,530.11,11,8,2,18,9,6,0.32,2.25,2,0.33,0.25,0,21,3,0.4,17.53,0.5,5,17,24,0,FALSE
18,5,9,15,3,17,15,31,41,72,360,0.07,13.68,4923.53,0.12,273.53,9,6,0,14,7,5,0.28,2.33,1,0.2,0.15,0,16,5,1,26.32,1,4,13,33,44.44,FALSE
107,39,32,103,4,86,35,260,359,619,4282.78,0.02,52.91,226588.75,1.43,12588.26,40,16,7,40,22,25,0.23,2.5,14,0.56,0.14,1,81,7,0.25,80.95,0.28,12,58,179,25.9,TRUE
21,7,0,19,2,19,19,31,49,80,419.83,0.06,15.5,6507.43,0.14,361.52,10,2,4,8,4,6,0.29,4,4,0.67,0.21,0,16,4,0.6,27.09,0.67,3,12,29,9.52,FALSE
11,1,0,11,0,17,16,27,35,62,312.75,0.08,12.71,3973.8,0.1,220.77,7,4,3,10,5,4,0.36,2.5,2,0.5,0.31,1,14,3,0.67,24.61,0.75,3,12,13,0,FALSE
144,10,1,142,2,101,25,328,423,751,5239.94,0.02,40.59,212710.32,1.75,11817.24,49,48,12,96,48,25,0.17,2,22,0.88,0.16,2,139,19,0.75,129.08,0.76,24,116,156,2.07,FALSE
11,1,0,11,0,14,9,41,42,83,375.46,0.08,13.18,4947.97,0.13,274.89,7,6,2,12,6,4,0.36,2,4,1,0.31,0,16,1,0,28.49,0.25,3,14,13,0,FALSE
64,19,38,62,2,40,25,119,141,260,1565.82,0.03,37.19,58228.77,0.52,3234.93,15,14,3,28,14,8,0.13,2,2,0.25,0.07,0,36,4,0.43,42.11,0.5,7,30,122,39.22,FALSE
4,0,0,4,0,4,7,6,7,13,44.97,0.19,5.25,236.11,0.01,13.12,3,2,1,4,2,2,0.5,2,2,1,0.4,0,7,1,0,8.57,0.5,1,7,5,0,FALSE
24,2,0,24,0,9,18,45,50,95,451.71,0.02,45,20327.14,0.15,1129.29,15,10,1,24,12,8,0.33,2.4,2,0.25,0.3,3,27,7,0.86,10.04,0.88,7,21,27,0,FALSE
17,1,0,17,0,10,11,13,22,35,153.73,0.14,7.15,1099.18,0.05,61.07,5,4,0,8,4,3,0.18,2,1,0.33,0.16,1,12,1,0,21.5,0.33,2,11,19,0,FALSE
35,23,25,33,2,30,23,73,94,167,956.56,0.04,27.98,26767.81,0.32,1487.1,13,10,7,22,11,7,0.2,2.2,6,0.86,0.08,1,31,3,0.33,34.18,0.43,6,26,84,45,FALSE
21,4,1,20,1,12,19,33,50,83,411.2,0.04,26.13,10742.56,0.14,596.81,15,12,1,26,13,8,0.38,2.17,2,0.25,0.3,1,32,4,0.43,15.74,0.5,7,26,27,9.09,FALSE
24,2,0,23,1,18,17,51,65,116,595,0.04,24.08,14329.51,0.2,796.08,9,8,5,16,8,5,0.21,2,5,1,0.19,0,25,5,1,24.71,1,4,22,27,4.17,FALSE
